Date, Time, System Timestamp,Angle Pitch, Angle Roll, Angle Yaw, Pitch Reference, Roll Reference, Yaw Reference, Ang.vel. Pitch, Ang.vel. Roll, Ang.vel. Yaw, Total acc. X, Total acc. Y, Total acc. Z, Trans. acc. X, Trans. acc. Y, Trans. acc. Z, Total acc., Height, dHeight, Height reference, dHeight reference,Latitude, Longitude, Height, Speed x, Speed y, Horizontal accuracy, GPS Status,Battery 1, Battery 2, Status, FlightMode,Pressure, Temp. Gyro, Temp. ADC,Pitch, Roll, Yaw, Thrust,debug1,debug2,debug3,debug4
17.7.2015,30:58.2,34,-0.001,-0.378,175.616,0.029,-0.453,174.602,11,21,-1,0.001,0.008,-0.965,0,0.001,0,0.965,0.389,-0.004,0.364,-0.091,39.6805805,-75.7523045,4.009,0,0,0.63,-8957,11.764,0,0,7,137,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:58.4,34,0.039,-0.37,175.58,0.04,-0.269,175.572,-46,-25,-7,0.001,0.005,-0.966,-0.001,-0.001,-0.001,0.966,0.382,-0.007,0.361,-0.019,39.6805805,-75.7523043,3.999,0,0,0.63,-8957,11.764,0,0,7,137,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.4,34,0.013,-0.341,175.569,-0.069,-0.327,175.452,-29,23,96,-0.001,0.006,-0.967,-0.001,0.001,-0.002,0.967,0.389,-0.002,0.461,0.909,39.6805805,-75.7523043,3.999,0,0,0.63,-8957,11.764,0,0,7,136,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.5,34,0.001,-0.341,175.571,-0.04,-0.424,175.572,5,44,-26,-0.001,0.007,-0.966,0,0.002,-0.001,0.966,0.394,0,0.362,-0.989,39.6805805,-75.7523043,3.999,0,0,0.63,-8957,11.761,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.6,34,-0.029,-0.331,175.568,-0.034,-0.315,175.572,21,-15,25,-0.001,0.005,-0.967,0.001,0,0,0.967,0.391,0,0.368,-0.974,39.6805806,-75.7523041,3.977,0,0,0.63,-8957,11.764,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.6,34,-0.053,-0.354,175.568,-0.132,-0.413,175.572,-16,42,13,-0.002,0.007,-0.965,-0.001,0.001,0.001,0.965,0.388,-0.002,0.361,-0.042,39.6805806,-75.7523041,3.977,0,0,0.63,-8957,11.764,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.7,34,-0.039,-0.372,175.568,-0.023,-0.281,175.452,13,19,56,0,0.005,-0.964,0,-0.002,0.003,0.964,0.383,-0.004,0.359,-0.017,39.6805806,-75.7523039,3.963,-0.01,0,0.63,-8957,11.764,0,0,7,137,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.8,34,-0.008,-0.366,175.55,0.183,-0.499,175.452,-7,-42,-6,0.003,0.009,-0.961,0.003,0.002,0.004,0.961,0.381,-0.006,0.436,0.844,39.6805806,-75.7523039,3.963,-0.01,0,0.63,-8957,11.765,0,0,7,-1,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.9,34,-0.026,-0.39,175.549,-0.235,-0.407,175.572,-2,-43,-40,-0.004,0.007,-0.969,-0.004,0,-0.004,0.969,0.389,-0.001,0.45,0.875,39.6805806,-75.7523039,3.963,-0.01,0,0.63,-8957,11.764,0,0,7,132,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:58.9,34,-0.06,-0.389,175.545,-0.069,-0.407,175.572,13,-6,8,-0.001,0.007,-0.965,0,0.001,0.001,0.965,0.391,0,0.36,-0.966,39.6805806,-75.7523039,3.963,-0.01,0,0.63,-8957,11.764,0,0,7,135,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.0,34,-0.06,-0.389,175.545,-0.069,-0.407,175.572,13,-6,8,-0.001,0.007,-0.965,0,0.001,0.001,0.965,0.391,0,0.36,-0.966,39.6805806,-75.7523037,3.952,0.01,-0.01,0.63,-8957,11.763,0,0,7,135,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.1,34,-0.097,-0.39,175.543,-0.298,-0.407,175.452,-19,-22,-1,-0.005,0.007,-0.97,-0.002,0.002,-0.004,0.97,0.383,-0.002,0.362,-0.022,39.6805806,-75.7523037,3.952,0.01,-0.01,0.63,-8957,11.765,0,0,7,135,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.1,34,-0.127,-0.395,175.546,-0.378,-0.424,174.602,-53,1,11,-0.007,0.007,-0.968,-0.002,0.001,-0.001,0.968,0.381,-0.002,0.37,0.097,39.6805807,-75.7523034,3.937,0,0,0.63,-8957,11.761,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.2,34,-0.148,-0.433,175.53,-0.378,-0.613,175.842,-44,-16,27,-0.007,0.011,-0.97,-0.001,0.002,-0.003,0.97,0.386,0,0.471,1.032,39.6805807,-75.7523034,3.937,0,0,0.63,-8957,11.763,0,0,7,133,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.3,34,-0.145,-0.431,175.53,-0.218,-0.304,175.732,8,-12,-21,-0.004,0.005,-0.966,0.001,-0.003,0.001,0.966,0.395,0.005,0.387,-0.57,39.6805807,-75.7523034,3.937,0,0,0.63,-8957,11.761,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.4,34,-0.163,-0.401,175.528,-0.103,-0.344,175.002,32,26,-37,-0.002,0.006,-0.965,0.002,-0.001,0,0.965,0.392,0.003,0.359,-1.111,39.6805807,-75.7523032,3.924,-0.01,0,0.63,-8957,11.764,0,0,7,138,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.4,34,-0.133,-0.407,175.525,0.012,-0.504,175.842,6,18,57,0,0.009,-0.966,0.003,0,0,0.966,0.388,0,0.358,-0.048,39.6805807,-75.7523032,3.924,-0.01,0,0.63,-8957,11.764,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.5,34,-0.109,-0.416,175.525,-0.051,-0.178,175.732,-24,1,-55,-0.001,0.003,-0.965,0.001,-0.005,0,0.965,0.385,0,0.359,-0.01,39.6805807,-75.7523032,3.924,-0.01,0,0.63,-8957,11.764,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.5,34,-0.077,-0.408,175.531,-0.034,-0.39,175.842,-16,41,1,-0.001,0.007,-0.967,-0.001,-0.001,0,0.967,0.382,-0.001,0.36,0.023,39.6805807,-75.752303,3.914,0,0,0.63,-8957,11.764,0,0,7,137,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,30:59.6,34,-0.102,-0.42,175.531,-0.132,-0.562,175.732,-12,36,-9,-0.002,0.01,-0.964,0,0.002,0.002,0.964,0.391,0.002,0.502,1.431,39.6805807,-75.752303,3.914,0,0,0.63,-8957,11.763,0,0,7,131,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:59.7,34,-0.118,-0.428,175.53,-0.281,-0.235,175.842,-41,13,5,-0.005,0.004,-0.963,-0.002,-0.003,0.002,0.963,0.4,0.006,0.363,-1.367,39.6805807,-75.752303,3.914,0,0,0.63,-8957,11.764,0,0,7,132,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:59.7,34,-0.115,-0.404,175.53,0.109,-0.327,175.732,8,7,6,0.002,0.006,-0.968,0.004,-0.001,-0.003,0.968,0.396,0.004,0.369,-1.306,39.6805807,-75.7523027,3.908,0,0,0.63,-8957,11.764,0,0,7,132,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:59.8,34,-0.085,-0.429,175.532,0.063,-0.413,174.942,34,-24,-24,0.001,0.007,-0.968,0.001,0,-0.003,0.968,0.393,0.003,0.363,-0.035,39.6805807,-75.7523027,3.908,0,0,0.63,-8957,11.766,0,0,7,134,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:59.9,34,-0.074,-0.398,175.53,-0.017,-0.39,176.342,-23,-22,-6,0,0.007,-0.968,0.001,0.002,-0.001,0.968,0.391,0.003,0.373,0.03,39.6805807,-75.7523027,3.908,0,0,0.63,-8957,11.765,0,0,7,132,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,30:59.9,34,-0.04,-0.42,175.529,0.143,-0.499,175.842,-11,-42,-40,0.003,0.009,-0.968,0.002,0.001,-0.002,0.968,0.389,0.003,0.373,0.056,39.6805807,-75.7523025,3.896,0.01,0.01,0.63,-8957,11.765,0,0,7,131,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.0,34,-0.031,-0.438,175.529,0.012,-0.481,175.952,-8,10,-18,0,0.008,-0.962,0,0,0.003,0.962,0.401,0.008,0.519,1.42,39.6805807,-75.7523025,3.896,0.01,0.01,0.63,-8957,11.767,0,0,7,133,32481,13980,1,0,0,1,0,0,0,0
17.7.2015,31:00.1,34,-0.001,-0.48,175.533,-0.023,-0.481,175.842,-4,18,39,0,0.008,-0.964,-0.001,-0.001,0.001,0.964,0.409,0.01,0.353,-1.706,39.6805807,-75.7523025,3.896,0.01,0.01,0.63,-8957,11.764,0,0,7,133,32481,13980,1,0,0,1,0,0,0,0
17.7.2015,31:00.1,34,-0.007,-0.468,175.546,0.12,-0.304,175.842,12,19,-1,0.002,0.005,-0.965,0.001,-0.003,-0.001,0.965,0.403,0.007,0.356,-0.87,39.6805807,-75.7523022,3.888,0.02,0.01,0.63,-8957,11.762,0,0,7,133,32481,13980,1,0,0,1,0,0,0,0
17.7.2015,31:00.2,34,0.023,-0.459,175.548,0.458,-0.47,175.002,-6,-3,-1,0.008,0.008,-0.966,0.006,0,-0.001,0.966,0.399,0.005,0.36,0.002,39.6805807,-75.7523022,3.888,0.02,0.01,0.63,-8957,11.764,0,0,7,135,32481,13980,1,0,0,1,0,0,0,0
17.7.2015,31:00.3,34,0.035,-0.431,175.547,-0.097,-0.327,175.002,40,-16,-12,-0.002,0.006,-0.962,-0.003,-0.001,0.003,0.962,0.395,0.002,0.37,0.099,39.6805807,-75.752302,3.885,0,0.02,0.63,-8957,11.762,0,0,7,133,32481,13980,1,0,0,1,0,0,0,0
17.7.2015,31:00.3,34,0.036,-0.402,175.548,-0.132,-0.413,175.842,57,53,3,-0.002,0.007,-0.966,-0.003,0,-0.001,0.966,0.392,0.001,0.406,0.47,39.6805807,-75.752302,3.885,0,0.02,0.63,-8957,11.764,0,0,7,133,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.4,34,0.037,-0.414,175.549,0.172,-0.269,175.842,-22,21,-32,0.003,0.005,-0.965,0.002,-0.003,0,0.965,0.399,0.004,0.468,1.063,39.6805807,-75.752302,3.885,0,0.02,0.63,-8957,11.764,0,0,7,131,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.5,34,0.066,-0.407,175.547,0.092,-0.413,175.732,23,-37,-1,0.002,0.007,-0.967,0,0,-0.001,0.967,0.403,0.007,0.367,-0.878,39.6805807,-75.752302,3.885,0,0.02,0.63,-8957,11.761,0,0,7,137,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.5,34,0.04,-0.429,175.547,0.057,-0.378,175.002,-19,-13,-15,0.001,0.007,-0.966,0.001,-0.001,0,0.966,0.398,0.005,0.364,-1.026,39.6805807,-75.752302,3.885,0,0.02,0.63,-8957,11.762,0,0,7,130,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.6,34,0.019,-0.414,175.544,-0.023,-0.304,174.942,3,-15,-3,0,0.005,-0.965,0,-0.002,0.001,0.965,0.395,0.004,0.369,0.059,39.6805807,-75.7523018,3.873,0.01,0.01,0.63,-8957,11.765,0,0,7,136,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.8,34,0.019,-0.414,175.544,-0.023,-0.304,174.942,3,-15,-3,0,0.005,-0.965,0,-0.002,0.001,0.965,0.395,0.004,0.369,0.059,39.6805807,-75.7523015,3.873,0.01,0.01,0.64,-8957,11.764,0,0,7,74,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.8,34,-0.069,-0.344,175.533,-0.2,-0.361,175.572,30,30,44,-0.004,0.006,-0.967,0,0.001,0,0.967,0.398,0.007,0.46,0.903,39.6805807,-75.7523015,3.873,0.01,0.01,0.64,-8957,11.764,0,0,7,135,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:00.9,34,-0.111,-0.4,175.531,-0.235,-0.453,175.512,11,-12,-7,-0.004,0.008,-0.966,-0.001,0.001,0,0.966,0.396,0.004,0.356,-0.409,39.6805807,-75.7523012,3.873,0.01,0.01,0.64,-8957,11.764,0,0,7,135,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:01.0,34,-0.138,-0.43,175.531,-0.315,-0.436,175.842,1,-50,13,-0.005,0.008,-0.968,-0.002,-0.001,-0.001,0.968,0.392,0.002,0.357,-0.05,39.6805807,-75.7523012,3.873,0.01,0.01,0.64,-8957,11.763,0,0,7,134,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:01.1,34,-0.158,-0.421,175.531,0.012,-0.504,176.612,29,-7,-55,0,0.009,-0.96,0.005,0.001,0.005,0.96,0.388,-0.001,0.363,0.07,39.6805807,-75.7523012,3.873,0.01,0.01,0.64,-8957,11.764,0,0,7,135,32481,13979,1,0,0,1,0,0,0,0
17.7.2015,31:01.1,34,-0.127,-0.413,175.531,-0.069,-0.258,175.952,0,-10,23,-0.001,0.004,-0.965,0.002,-0.002,0,0.965,0.386,-0.001,0.43,0.733,39.6805807,-75.7523012,3.873,0.01,0.01,0.64,-8957,11.766,0,0,7,13,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.2,34,-0.127,-0.413,175.531,-0.069,-0.258,175.952,0,-10,23,-0.001,0.004,-0.965,0.002,-0.002,0,0.965,0.386,-0.001,0.43,0.733,39.6805807,-75.752301,3.875,-0.01,0.01,0.64,-8957,11.762,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.3,34,-0.149,-0.373,175.539,-0.264,-0.424,174.722,-2,51,33,-0.005,0.007,-0.968,-0.001,0.002,0.001,0.968,0.393,0.003,0.362,-0.83,39.6805807,-75.752301,3.875,-0.01,0.01,0.64,-8957,11.764,0,0,7,132,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.4,34,-0.179,-0.405,175.539,-0.292,-0.504,175.732,17,35,35,-0.005,0.009,-0.969,0,0,-0.001,0.969,0.39,0.001,0.366,-0.074,39.6805807,-75.752301,3.875,-0.01,0.01,0.64,-8957,11.764,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.4,34,-0.21,-0.39,175.539,-0.355,-0.545,174.662,-57,24,-10,-0.006,0.009,-0.967,0.001,0.003,0.001,0.967,0.388,0.001,0.369,0.07,39.6805806,-75.7523008,3.877,0.02,0.01,0.64,-8957,11.765,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.5,34,-0.22,-0.425,175.538,-0.292,-0.458,175.792,-29,-20,-26,-0.005,0.008,-0.969,0.001,-0.001,0,0.969,0.386,0.001,0.37,0.001,39.6805806,-75.7523008,3.877,0.02,0.01,0.64,-8957,11.764,0,0,7,133,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.5,34,-0.246,-0.449,175.538,-0.298,-0.545,175.682,27,9,-9,-0.005,0.009,-0.964,0.001,0,0.003,0.964,0.387,0,0.457,0.849,39.6805806,-75.7523005,3.871,0,0,0.64,-8957,11.761,0,0,7,117,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.6,34,-0.231,-0.489,175.539,-0.178,-0.688,174.942,-12,-24,12,-0.003,0.012,-0.964,0.002,0.001,0.003,0.964,0.396,0.004,0.38,-0.578,39.6805806,-75.7523005,3.871,0,0,0.64,-8957,11.764,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.7,34,-0.22,-0.519,175.539,-0.258,-0.579,175.952,53,7,-12,-0.004,0.01,-0.963,-0.001,-0.002,0.004,0.963,0.392,0,0.358,-0.959,39.6805806,-75.7523005,3.871,0,0,0.64,-8957,11.762,0,0,7,134,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.7,34,-0.213,-0.498,175.543,-0.149,-0.481,175.682,-69,-23,62,-0.003,0.008,-0.968,0.002,-0.001,-0.002,0.968,0.388,-0.002,0.359,0.04,39.6805806,-75.7523002,3.872,0,-0.01,0.64,-8957,11.762,0,0,7,136,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.8,34,-0.192,-0.503,175.543,-0.149,-0.596,175.952,-53,1,18,-0.003,0.01,-0.965,-0.002,0,0.001,0.964,0.384,-0.004,0.359,0.002,39.6805806,-75.7523002,3.872,0,-0.01,0.64,-8957,11.764,0,0,7,131,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.9,34,-0.166,-0.531,175.544,-0.069,-0.705,175.842,-29,19,10,-0.001,0.012,-0.967,0,0.002,-0.001,0.967,0.382,-0.005,0.367,0.141,39.6805806,-75.7523002,3.872,0,-0.01,0.64,-8957,11.764,0,0,7,135,32481,13978,1,0,0,1,0,0,0,0
17.7.2015,31:01.9,34,-0.173,-0.537,175.546,-0.229,-0.413,175.952,-3,22,-23,-0.004,0.007,-0.966,-0.002,-0.003,0.001,0.966,0.388,-0.001,0.51,1.504,39.6805806,-75.7522999,3.883,-0.01,0,0.64,-8957,11.767,0,0,7,132,32481,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.0,34,-0.191,-0.508,175.55,-0.149,-0.481,176.782,23,-16,-55,-0.003,0.008,-0.964,0,-0.001,0.001,0.964,0.401,0.004,0.49,1.107,39.6805806,-75.7522999,3.883,-0.01,0,0.64,-8957,11.763,0,0,7,135,32481,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.1,34,-0.176,-0.496,175.592,0.075,-0.269,175.842,-45,76,14,0.001,0.005,-0.967,0.005,-0.003,-0.002,0.967,0.397,0.002,0.359,-1.491,39.6805806,-75.7522999,3.883,-0.01,0,0.64,-8957,11.764,0,0,7,138,32481,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.2,34,-0.146,-0.47,175.604,-0.137,-0.441,175.842,16,7,59,-0.002,0.008,-0.964,0,0.001,0.001,0.964,0.393,0,0.355,-0.048,39.6805806,-75.7522996,3.883,0,-0.01,0.64,-8957,11.763,0,0,7,135,32480,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.2,34,-0.17,-0.448,175.606,-0.476,-0.407,175.732,-58,21,18,-0.008,0.007,-0.969,-0.005,0,-0.003,0.969,0.388,-0.001,0.362,0.008,39.6805806,-75.7522996,3.883,0,-0.01,0.64,-8957,11.764,0,0,7,131,32480,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.3,34,-0.203,-0.452,175.606,-0.355,-0.407,174.942,-22,58,36,-0.006,0.007,-0.966,0,-0.001,0.001,0.966,0.386,-0.001,0.369,0.165,39.6805806,-75.7522994,3.888,0,-0.01,0.64,-8957,11.767,0,0,7,130,32480,13976,1,0,0,1,0,0,0,0
17.7.2015,31:02.3,34,-0.233,-0.421,175.606,-0.39,-0.327,175.792,7,-43,0,-0.007,0.006,-0.967,-0.001,-0.001,0,0.967,0.392,0.002,0.467,1.011,39.6805806,-75.7522994,3.888,0,-0.01,0.64,-8957,11.764,0,0,7,134,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.4,34,-0.255,-0.417,175.603,-0.218,-0.441,174.892,27,27,26,-0.004,0.008,-0.965,0.002,0.001,0.002,0.965,0.399,0.005,0.364,-0.983,39.6805806,-75.7522994,3.888,0,-0.01,0.64,-8957,11.744,0,0,7,138,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.5,34,-0.161,-0.482,175.842,-0.132,-0.504,175.842,-23,-48,-126,-0.002,0.009,-0.969,-0.001,0.002,0.032,0.969,0.02,-0.001,0.171,-3.021,39.6805806,-75.7522994,3.888,0,-0.01,0.64,-8957,11.732,0,0,7,171,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.5,34,-0.175,-0.454,177.272,-0.132,-0.39,177.442,-36,19,102,-0.002,0.007,-0.967,-0.001,0,0.034,0.966,0.023,-0.022,-0.036,-3.611,39.6805805,-75.7522991,3.894,0.01,-0.01,0.64,-8957,11.733,0,0,7,171,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.6,34,-0.169,-0.455,177.258,-0.246,-0.39,176.392,0,15,101,-0.004,0.007,-0.968,-0.003,0,0.033,0.968,0.015,-0.045,-0.028,-0.988,39.6805805,-75.7522991,3.894,0.01,-0.01,0.64,-8957,11.736,0,0,7,172,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.7,34,-0.195,-0.458,177.168,-0.361,-0.596,176.282,79,156,-204,-0.006,0.01,-0.966,-0.004,0.003,0.034,0.966,0.006,-0.069,-0.024,0.109,39.6805805,-75.7522991,3.894,0.01,-0.01,0.64,-8957,11.716,0,0,7,172,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.7,34,-0.176,-0.46,177.118,-0.378,-0.808,176.672,-26,92,149,-0.007,0.014,-0.967,-0.005,0.007,0.032,0.967,0.008,-0.087,0.125,1.562,39.6805805,-75.7522988,3.907,-0.02,0,0.64,-8957,11.729,0,0,7,170,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.8,34,-0.199,-0.47,178.262,-0.567,-0.596,178.262,25,25,-145,-0.01,0.01,-0.967,-0.008,0.003,0.033,0.967,0.014,-0.101,0.023,-0.515,39.6805805,-75.7522988,3.907,-0.02,0,0.64,-8957,11.738,0,0,7,172,32480,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.9,34,-0.237,-0.478,178.872,-0.522,-0.481,178.872,-83,-59,-72,-0.009,0.008,-0.965,-0.005,0.001,0.035,0.965,0.003,-0.125,-0.023,-1.446,39.6805805,-75.7522988,3.907,-0.02,0,0.64,-8957,11.713,0,0,7,171,32478,13977,1,0,0,1,0,0,0,0
17.7.2015,31:02.9,34,-0.271,-0.492,179.422,-0.631,-0.522,179.422,-46,16,117,-0.011,0.009,-0.968,-0.006,0.001,0.031,0.968,-0.006,-0.146,-0.011,0.192,39.6805805,-75.7522985,3.923,-0.01,-0.01,0.64,-8957,11.724,0,0,7,172,32478,13977,1,0,0,1,0,0,0,0
17.7.2015,31:03.0,34,-0.3,-0.47,178.152,-0.699,-0.59,178.152,-16,6,-199,-0.012,0.01,-0.968,-0.005,0.002,0.03,0.968,-0.017,-0.164,-0.015,0.043,39.6805805,-75.7522985,3.923,-0.01,-0.01,0.64,-8957,11.745,0,0,7,171,32478,13977,1,0,0,1,0,0,0,0
17.7.2015,31:03.0,34,-0.349,-0.471,179.202,-0.522,-0.315,179.202,1,29,-78,-0.009,0.005,-0.969,-0.002,-0.002,0.029,0.969,-0.027,-0.183,-0.011,0.008,39.6805805,-75.7522985,3.923,-0.01,-0.01,0.64,-8957,11.717,0,0,7,171,32478,13977,1,0,0,1,0,0,0,0
17.7.2015,31:03.1,34,-0.394,-0.448,177.442,-0.493,-0.516,177.442,-50,-46,-404,-0.009,0.009,-0.97,-0.001,0.001,0.028,0.97,-0.03,-0.196,0.133,1.472,39.6805805,-75.7522982,3.931,-0.01,0,0.64,-8957,11.723,0,0,7,145,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.2,35,-0.426,-0.447,177.002,-0.585,-0.676,177.002,-51,-28,5,-0.01,0.012,-0.968,-0.001,0.004,0.029,0.968,-0.023,-0.204,0.127,1.352,39.6805805,-75.7522982,3.931,-0.01,0,0.64,-8957,11.736,0,0,7,172,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.2,35,-0.453,-0.46,177.112,-0.458,-0.871,177.112,-64,-33,128,-0.008,0.015,-0.969,0.002,0.007,0.027,0.969,-0.033,-0.217,-0.021,-1.539,39.6805805,-75.7522982,3.931,-0.01,0,0.64,-8957,11.713,0,0,7,173,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.3,35,-0.488,-0.465,175.792,-0.631,-0.47,175.792,29,-3,369,-0.011,0.008,-0.968,-0.001,0,0.028,0.968,-0.045,-0.232,-0.019,-0.056,39.6805805,-75.7522982,3.931,-0.01,0,0.64,-8957,11.717,0,0,7,171,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.4,35,-0.518,-0.466,178.152,-0.791,-0.436,178.152,-5,-131,-39,-0.014,0.008,-0.968,-0.003,0,0.029,0.968,-0.056,-0.248,-0.012,0.081,39.6805804,-75.7522979,3.943,0,-0.02,0.64,-8957,11.729,0,0,7,169,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.4,35,-0.541,-0.459,175.622,-1.037,-0.327,175.622,67,20,-300,-0.018,0.006,-0.969,-0.007,-0.002,0.028,0.969,-0.067,-0.263,-0.013,0.038,39.6805804,-75.7522979,3.943,0,-0.02,0.64,-8957,11.713,0,0,7,171,32478,13979,1,0,0,1,0,0,0,0
17.7.2015,31:03.5,35,-0.57,-0.462,177.222,-0.888,-0.504,177.222,29,12,25,-0.015,0.009,-0.973,-0.004,0.001,0.023,0.973,-0.073,-0.273,0.061,0.738,39.6805804,-75.7522976,3.957,0.01,0.02,0.64,-8957,11.718,0,0,7,168,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.6,35,-0.603,-0.452,178.372,-0.957,-0.178,178.372,43,-124,-228,-0.017,0.003,-0.972,-0.003,-0.005,0.024,0.972,-0.074,-0.279,0.064,0.803,39.6805804,-75.7522976,3.957,0.01,0.02,0.64,-8957,11.725,0,0,7,173,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.6,35,-0.629,-0.439,178.762,-1.106,-0.286,178.762,24,-34,258,-0.019,0.005,-0.972,-0.005,-0.003,0.024,0.972,-0.082,-0.289,-0.012,-0.775,39.6805804,-75.7522976,3.957,0.01,0.02,0.64,-8957,11.736,0,0,7,174,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.7,35,-0.65,-0.446,177.98,-1.009,-0.395,177.222,15,-41,165,-0.018,0.007,-0.965,-0.004,-0.001,0.03,0.965,-0.092,-0.3,-0.014,-0.04,39.6805804,-75.7522976,3.957,0.01,0.02,0.64,-8957,11.742,0,0,7,173,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.7,35,-0.65,-0.446,177.98,-1.009,-0.395,177.222,15,-41,165,-0.018,0.007,-0.965,-0.004,-0.001,0.03,0.965,-0.092,-0.3,-0.014,-0.04,39.6805804,-75.7522973,3.967,0.02,0.02,0.64,-8957,11.746,0,0,7,171,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.8,35,-0.717,-0.394,177.822,-1.118,-0.424,177.112,-66,-9,19,-0.019,0.007,-0.972,-0.004,0.002,0.024,0.972,-0.113,-0.323,-0.02,-0.096,39.6805804,-75.7522973,3.967,0.02,0.02,0.64,-8957,11.747,0,0,7,174,32478,13978,1,0,0,1,0,0,0,0
17.7.2015,31:03.9,35,-0.752,-0.363,177.761,-1.278,-0.241,176.452,57,42,83,-0.022,0.004,-0.975,-0.006,-0.001,0.021,0.975,-0.116,-0.328,0.074,0.82,39.6805804,-75.7522973,3.967,0.02,0.02,0.64,-8957,11.75,0,0,7,173,32478,13980,1,0,0,1,0,0,0,0
17.7.2015,31:04.0,35,-0.799,-0.33,177.669,-1.484,-0.252,178.592,-30,21,20,-0.026,0.004,-0.971,-0.009,0,0.024,0.971,-0.117,-0.333,-0.01,-0.843,39.6805804,-75.752297,3.984,0.02,0.02,0.64,-8957,11.747,0,0,7,169,32478,13980,1,0,0,1,0,0,0,0
